PMATPUB_EF;PMATPUB_EM;DIST_EF_PUB;DIST_EM_PUB;IDEB_AI;IDEB_AF;DOCSUP_EF_PUB;DOCSUP_EM_PUB;TXMOINF;TXBRUTAMORT;TXCOBPLP;PINTERSAP;PINTERDRSAI;REN_TRPCBF_D;REN_TRPCBPC_D;PDEFAGUA;PDEFESGOTO;PDEFLIXO;PDEFSAN;PPOB_POS;PBF;SNIS_PAGUA;PFOCOS;POP_TOT;NOME;IBGE;estado;municipio;data;casosAcumulado;obitosAcumulado;interior/metropolitana;Região;Porte;Capital;ESPVIDA;MORT1;T_ENV;RAZDEP;ANOSEST;T_ANALF15M;T_ATRASO_2_BASICO;T_ATRASO_2_FUND;T_FUND15A17;R1040;RDPC;RDPC1;RDPC4;RMPOB;RPOB;PMPOB;PPOB;GINI;POP;POPTOT;IDHM_E;IDHM_L;IDHM_R;IDHM;LON;LAT;ANNUAL;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC
92.83;100.0;33.2;47.9;4.1;3.1;53.5;62.2;14.14;5.4;1.05;42.0;10.01;222.91;220.29;51.09;56.17;32.36;14.71;94.06;83.43;18.09;0.03;52216;Vigia;150820;PA;Vigia;2020-11-01;555;32;0;Região Norte;Pequeno II;0;72.29;16.07;6.29;47.02;7.32;9.03;22.24;17.34;54.57;15.37;468.49;70.96;481.1;119.88;209.28;22.04;43.82;0.525;8322900;8328271;0.6609999999999999;0.7879999999999999;0.654;0.698;-48.139;-0.8616;3235;2526;1744;1578;1953;3156;4147;4224;4291;4218;3936;4019;3028
100.0;100.0;32.0;63.7;3.7;3.2;28.5;50.6;15.79;3.65;0.27;38.2;15.79;393.02;101.18;72.53;79.04;68.43;53.92;98.85;92.42;26.94;0.7;59735;Viseu;150830;PA;Viseu;2020-11-01;1099;21;0;Região Norte;Médio;0;72.29;16.07;6.29;47.02;7.32;9.03;22.24;17.34;54.57;15.37;468.49;70.96;481.1;119.88;209.28;22.04;43.82;0.525;8322900;8328271;0.6609999999999999;0.7879999999999999;0.654;0.698;-46.1389;-1.2024;3810;3608;2509;2108;2345;3550;4381;4449;4628;4814;4512;4675;4150
87.69;92.51;32.2;42.2;4.4;3.6;61.3;74.7;19.3;6.0;4.37;20.92;7.17;115.64;210.88;66.74;87.63;13.57;11.06;84.19;68.18;47.07;1.07;43530;Xinguara;150840;PA;Xinguara;2020-11-01;2609;26;0;Região Norte;Pequeno II;0;72.29;16.07;6.29;47.02;7.32;9.03;22.24;17.34;54.57;15.37;468.49;70.96;481.1;119.88;209.28;22.04;43.82;0.525;8322900;8328271;0.6609999999999999;0.7879999999999999;0.654;0.698;-49.9441;-7.0987;3893;2853;2723;2711;3382;4718;5780;5424;5823;4482;3261;2850;2711
100.0;100.0;20.5;46.4;5.1;3.1;44.5;77.0;33.33;1.37;2.88;21.05;0.0;248.61;70.36;31.7;50.27;11.53;7.15;94.6;86.98;70.75;0.02;5111;Serra do Navio;160005;AP;Serra do Navio;2020-11-01;697;4;0;Região Norte;Pequeno I;0;74.19;23.03;4.65;46.73;8.7;5.63;20.54;16.31;65.28;21.57;605.54;85.35;508.6;132.08;228.3;19.82;44.73;0.594;791425;791788;0.71;0.82;0.695;0.74;-52.004;0.901;2960;2177;1602;1574;1817;2697;3364;3608;3878;4170;4061;3796;2774
100.0;100.0;26.9;49.6;3.7;2.8;49.2;79.2;0.0;2.74;3.91;43.88;3.53;291.75;161.58;76.38;59.45;17.3;13.48;99.66;97.07;27.97;0.36;8757;Amapá;160010;AP;Amapá;2020-11-01;787;4;0;Região Norte;Pequeno I;0;74.19;23.03;4.65;46.73;8.7;5.63;20.54;16.31;65.28;21.57;605.54;85.35;508.6;132.08;228.3;19.82;44.73;0.594;791425;791788;0.71;0.82;0.695;0.74;-50.79600000000001;2.0523;3535;2693;2003;1759;2091;3280;4260;4480;4824;4520;4536;4397;3572
99.82;96.34;37.4;47.9;4.6;3.2;29.6;90.5;22.06;1.79;0.65;33.92;1.92;199.62;54.95;62.4;54.43;25.98;21.39;93.96;86.51;6.86;0.17;15125;Pedra Branca do Amapari;160015;AP;Pedra Branca do Amapari;2020-11-01;2806;5;0;Região Norte;Pequeno I;0;74.19;23.03;4.65;46.73;8.7;5.63;20.54;16.31;65.28;21.57;605.54;85.35;508.6;132.08;228.3;19.82;44.73;0.594;791425;791788;0.71;0.82;0.695;0.74;-51.9507;0.7771;2930;2136;1589;1532;1778;2718;3462;3643;3907;4112;3872;3765;2649
100.0;100.0;28.5;36.4;3.4;2.8;41.7;64.7;4.76;2.76;1.3;34.42;9.94;201.47;80.11;59.27;80.17;10.16;7.89;94.44;83.6;6.57;0.34;10525;Calçoene;160020;AP;Calçoene;2020-11-01;1196;5;0;Região Norte;Pequeno I;0;74.19;23.03;4.65;46.73;8.7;5.63;20.54;16.31;65.28;21.57;605.54;85.35;508.6;132.08;228.3;19.82;44.73;0.594;791425;791788;0.71;0.82;0.695;0.74;-50.9505;2.4947;3456;2411;1764;1610;2138;3254;4302;4533;4754;4501;4518;4383;3302
100.0;100.0;31.0;36.9;3.4;2.5;37.6;61.1;37.74;2.84;0.09;13.95;0.0;339.89;50.99;22.06;50.5;21.42;14.27;97.5;88.47;81.0;0.07;5637;Cutias;160021;AP;Cutias;2020-11-01;620;2;0;Região Norte;Pequeno I;0;74.19;23.03;4.65;46.73;8.7;5.63;20.54;16.31;65.28;21.57;605.54;85.35;508.6;132.08;228.3;19.82;44.73;0.594;791425;791788;0.71;0.82;0.695;0.74;-50.798;0.969;3411;2718;1711;1435;1792;3071;4261;4486;4854;4489;4549;4320;3253
100.0;100.0;33.8;38.5;3.6;3.1;35.3;63.7;6.1;2.75;2.82;14.06;0.0;175.55;106.38;35.42;82.15;26.96;22.49;96.06;86.74;47.12;0.19;7270;Ferreira Gomes;160023;AP;Ferreira Gomes;2020-11-01;590;3;0;Região Norte;Pequeno I;0;74.19;23.03;4.65;46.73;8.7;5.63;20.54;16.31;65.28;21.57;605.54;85.35;508.6;132.08;228.3;19.82;44.73;0.594;791425;791788;0.71;0.82;0.695;0.74;-51.1799;0.8569;3306;2500;1663;1561;1885;2950;3974;4133;4669;4463;4559;4287;3022
96.56;100.0;36.0;40.2;4.1;2.9;39.0;68.2;0.0;1.35;0.21;10.13;1.34;465.37;46.63;21.8;39.73;20.99;16.57;99.31;95.27;75.51;0.11;5172;Itaubal;160025;AP;Itaubal;2020-11-01;321;0;0;Região Norte;Pequeno I;0;74.19;23.03;4.65;46.73;8.7;5.63;20.54;16.31;65.28;21.57;605.54;85.35;508.6;132.08;228.3;19.82;44.73;0.594;791425;791788;0.71;0.82;0.695;0.74;-50.6991;0.6056;3445;2705;1721;1511;1755;3133;4317;4567;4997;4556;4538;4153;3389
97.92;100.0;34.5;41.7;4.3;3.3;33.6;76.2;9.84;3.36;2.2;29.05;4.39;177.38;215.33;13.25;50.51;11.69;5.47;96.92;90.29;34.89;0.22;47554;Laranjal do Jari;160027;AP;Laranjal do Jari;2020-11-01;4780;46;0;Região Norte;Pequeno II;0;74.19;23.03;4.65;46.73;8.7;5.63;20.54;16.31;65.28;21.57;605.54;85.35;508.6;132.08;228.3;19.82;44.73;0.594;791425;791788;0.71;0.82;0.695;0.74;-52.5227;-0.8379;3163;2529;2120;2030;2300;3228;4040;3850;3985;3779;3759;3545;2789
87.35;89.02;28.4;34.6;4.5;3.6;55.3;81.3;21.36;4.46;12.34;18.1;1.01;86.67;230.52;41.08;82.64;7.91;5.7;92.09;76.9;42.39;0.72;474706;Macapá;160030;AP;Macapá;2020-11-01;20292;519;1;Região Norte;Grande;1;74.19;23.03;4.65;46.73;8.7;5.63;20.54;16.31;65.28;21.57;605.54;85.35;508.6;132.08;228.3;19.82;44.73;0.594;791425;791788;0.71;0.82;0.695;0.74;-51.0702;0.0342;3856;3454;2221;1979;2309;3663;4684;4716;4985;4754;4532;4888;4093
100.0;100.0;32.0;57.9;4.0;3.1;25.9;81.8;25.13;2.78;1.35;42.86;9.27;95.92;176.01;85.35;56.19;39.13;31.57;92.09;77.05;10.34;0.38;25514;Oiapoque;160050;AP;Oiapoque;2020-11-01;2934;26;0;Região Norte;Pequeno II;0;74.19;23.03;4.65;46.73;8.7;5.63;20.54;16.31;65.28;21.57;605.54;85.35;508.6;132.08;228.3;19.82;44.73;0.594;791425;791788;0.71;0.82;0.695;0.74;-51.8335;3.8404;3362;2316;1853;1469;2453;2716;3602;4161;4614;4979;4698;4492;2994
100.0;100.0;27.4;35.0;4.1;3.6;44.5;82.9;10.13;2.38;5.99;41.69;4.38;170.87;118.47;87.37;40.17;34.63;19.72;96.23;84.63;6.48;0.19;20611;Porto Grande;160053;AP;Porto Grande;2020-11-01;1230;15;0;Região Norte;Pequeno I;0;74.19;23.03;4.65;46.73;8.7;5.63;20.54;16.31;65.28;21.57;605.54;85.35;508.6;132.08;228.3;19.82;44.73;0.594;791425;791788;0.71;0.82;0.695;0.74;-51.4041;0.708;2977;2289;1647;1555;1738;2756;3614;3704;4054;4138;3895;3681;2654
100.0;100.0;27.1;47.2;2.7;2.7;30.1;62.1;25.0;1.26;0.59;11.54;1.05;232.55;28.31;85.15;40.06;19.56;10.2;99.26;89.9;47.09;0.26;4779;Pracuúba;160055;AP;Pracuúba;2020-11-01;351;6;0;Região Norte;Pequeno I;0;74.19;23.03;4.65;46.73;8.7;5.63;20.54;16.31;65.28;21.57;605.54;85.35;508.6;132.08;228.3;19.82;44.73;0.594;791425;791788;0.71;0.82;0.695;0.74;-50.7839;1.7448;3287;2555;1651;1414;1675;2891;3755;4076;4435;4576;4555;4503;3350
87.38;93.47;25.0;35.1;4.8;3.8;56.9;87.1;17.82;4.13;5.5;19.09;2.42;157.79;391.92;30.33;41.67;9.34;5.29;95.08;87.29;46.28;0.18;115471;Santana;160060;AP;Santana;2020-11-01;10012;88;1;Região Norte;Grande;0;74.19;23.03;4.65;46.73;8.7;5.63;20.54;16.31;65.28;21.57;605.54;85.35;508.6;132.08;228.3;19.82;44.73;0.594;791425;791788;0.71;0.82;0.695;0.74;-51.1733;-0.0458;3587;3034;1921;1695;2030;3463;4462;4445;4752;4626;4357;4622;3638
99.21;95.8;35.0;34.1;3.8;3.1;39.6;58.6;6.67;2.61;2.48;24.19;1.81;295.45;71.7;78.48;80.68;48.97;38.18;95.85;87.16;29.54;0.7;16112;Tartarugalzinho;160070;AP;Tartarugalzinho;2020-11-01;1408;4;0;Região Norte;Pequeno I;0;74.19;23.03;4.65;46.73;8.7;5.63;20.54;16.31;65.28;21.57;605.54;85.35;508.6;132.08;228.3;19.82;44.73;0.594;791425;791788;0.71;0.82;0.695;0.74;-50.9091;1.5062;3133;2325;1497;1412;1630;2862;3894;4073;4389;4282;4210;4207;2808
100.0;100.0;38.0;51.5;3.6;3.6;19.9;73.0;36.5;2.87;2.38;27.47;2.65;343.69;36.71;28.37;98.32;23.16;21.39;97.28;92.31;61.17;0.2;14991;Vitória do Jari;160080;AP;Vitória do Jari;2020-11-01;2910;13;0;Região Norte;Pequeno I;0;74.19;23.03;4.65;46.73;8.7;5.63;20.54;16.31;65.28;21.57;605.54;85.35;508.6;132.08;228.3;19.82;44.73;0.594;791425;791788;0.71;0.82;0.695;0.74;-52.4255;-0.9296;3162;2641;2076;1979;2276;3233;4009;3870;3932;3701;3757;3580;2889
100.0;100.0;20.0;32.4;4.9;4.6;31.5;43.0;37.04;2.72;1.01;13.24;1.25;142.04;63.86;41.7;91.3;40.7;39.22;82.86;60.98;100.0;0.77;2571;Abreulândia;170025;TO;Abreulândia;2020-11-01;92;4;0;Região Norte;Pequeno I;0;73.65;15.34;8.88;46.89;7.69;10.31;12.65;8.37;70.01;13.32;607.91;112.01;611.86;121.63;235.62;12.03;31.56;0.505;1537580;1537879;0.727;0.8109999999999999;0.696;0.743;-49.1565;-9.6222;4473;3235;3071;2988;3833;5351;6235;6447;6960;5090;3806;3441;3221
100.0;100.0;25.4;23.0;4.4;3.8;55.4;47.4;0.0;3.72;1.84;14.19;0.52;134.37;248.25;21.49;83.97;18.33;16.21;82.52;65.52;98.92;0.1;6460;Aguiarnópolis;170030;TO;Aguiarnópolis;2020-11-01;431;9;0;Região Norte;Pequeno I;0;73.65;15.34;8.88;46.89;7.69;10.31;12.65;8.37;70.01;13.32;607.91;112.01;611.86;121.63;235.62;12.03;31.56;0.505;1537580;1537879;0.727;0.8109999999999999;0.696;0.743;-47.4771;-6.5601;4347;3019;2897;3090;3844;4868;6197;6260;6436;5507;3988;3105;2948
100.0;100.0;19.2;24.1;6.0;5.3;59.4;48.4;0.0;10.49;2.28;20.38;0.33;139.37;299.98;33.46;96.41;12.37;11.16;78.0;58.47;100.0;0.15;5527;Aliança do Tocantins;170035;TO;Aliança do Tocantins;2020-11-01;180;3;0;Região Norte;Pequeno I;0;73.65;15.34;8.88;46.89;7.69;10.31;12.65;8.37;70.01;13.32;607.91;112.01;611.86;121.63;235.62;12.03;31.56;0.505;1537580;1537879;0.727;0.8109999999999999;0.696;0.743;-48.9365;-11.306;4809;3619;3669;3385;4545;5742;6065;6545;6893;5428;4363;3743;3712
100.0;100.0;14.4;29.4;4.5;4.6;57.0;43.6;7.81;6.74;1.22;12.68;1.46;216.45;184.01;21.57;68.09;24.75;15.43;87.31;66.27;99.31;1.1;7273;Almas;170040;TO;Almas;2020-11-01;87;2;0;Região Norte;Pequeno I;0;73.65;15.34;8.88;46.89;7.69;10.31;12.65;8.37;70.01;13.32;607.91;112.01;611.86;121.63;235.62;12.03;31.56;0.505;1537580;1537879;0.727;0.8109999999999999;0.696;0.743;-47.1662;-11.5678;5336;4531;4158;3935;5108;6348;6602;6797;7158;6152;4888;4047;4308
92.1;100.0;16.7;31.3;5.6;5.1;61.6;49.0;18.02;7.4;7.84;41.34;5.66;112.47;283.6;19.07;45.69;5.71;2.88;79.12;59.99;100.0;0.06;8516;Alvorada;170070;TO;Alvorada;2020-11-01;550;10;0;Região Norte;Pequeno I;0;73.65;15.34;8.88;46.89;7.69;10.31;12.65;8.37;70.01;13.32;607.91;112.01;611.86;121.63;235.62;12.03;31.56;0.505;1537580;1537879;0.727;0.8109999999999999;0.696;0.743;-49.1253;-12.4789;4949;4020;4037;3912;4988;5921;6040;6312;6454;5575;4659;3609;3858
100.0;100.0;14.0;23.7;5.1;4.7;54.8;49.4;6.1;5.23;1.43;25.21;3.2;232.85;280.5;13.2;63.29;17.22;9.09;87.29;72.18;99.75;0.23;9749;Ananás;170100;TO;Ananás;2020-11-01;377;11;0;Região Norte;Pequeno I;0;73.65;15.34;8.88;46.89;7.69;10.31;12.65;8.37;70.01;13.32;607.91;112.01;611.86;121.63;235.62;12.03;31.56;0.505;1537580;1537879;0.727;0.8109999999999999;0.696;0.743;-48.0738;-6.3648;3931;2478;2522;2553;3307;4666;5993;6096;6366;5022;3273;2557;2344
100.0;100.0;18.7;32.4;5.0;4.3;31.0;47.9;0.0;2.92;1.34;17.65;0.0;125.07;132.29;38.66;99.11;42.08;26.78;75.5;54.26;100.0;0.1;3423;Angico;170105;TO;Angico;2020-11-01;71;1;0;Região Norte;Pequeno I;0;73.65;15.34;8.88;46.89;7.69;10.31;12.65;8.37;70.01;13.32;607.91;112.01;611.86;121.63;235.62;12.03;31.56;0.505;1537580;1537879;0.727;0.8109999999999999;0.696;0.743;-47.8615;-6.3922;4061;2582;2725;2777;3599;4847;6147;6201;6443;5045;3265;2628;2470
100.0;100.0;12.1;33.5;5.7;5.0;58.8;41.4;0.0;5.92;1.48;27.91;3.85;121.83;152.44;20.8;9.58;17.35;5.78;81.18;60.55;100.0;0.21;4726;Aparecida do Rio Negro;170110;TO;Aparecida do Rio Negro;2020-11-01;60;0;1;Região Norte;Pequeno I;0;73.65;15.34;8.88;46.89;7.69;10.31;12.65;8.37;70.01;13.32;607.91;112.01;611.86;121.63;235.62;12.03;31.56;0.505;1537580;1537879;0.727;0.8109999999999999;0.696;0.743;-47.972;-9.9528;4814;3802;3554;3517;4458;5738;6177;6269;7022;5517;4310;3658;3749
100.0;100.0;21.9;37.2;4.4;3.8;49.8;45.0;0.0;3.41;0.44;11.86;1.87;140.89;87.09;52.58;93.6;53.66;47.59;79.65;63.85;100.0;0.44;5865;Aragominas;170130;TO;Aragominas;2020-11-01;225;3;0;Região Norte;Pequeno I;0;73.65;15.34;8.88;46.89;7.69;10.31;12.65;8.37;70.01;13.32;607.91;112.01;611.86;121.63;235.62;12.03;31.56;0.505;1537580;1537879;0.727;0.8109999999999999;0.696;0.743;-48.5274;-7.1674;4029;2684;2664;2495;3429;4909;6163;5902;6388;4969;3406;2762;2572
100.0;100.0;17.8;34.5;4.5;4.5;14.3;11.7;17.7;6.28;1.26;32.92;10.2;80.76;112.15;41.88;14.36;41.93;12.99;79.91;53.95;100.0;0.95;7003;Araguacema;170190;TO;Araguacema;2020-11-01;55;1;0;Região Norte;Pequeno I;0;73.65;15.34;8.88;46.89;7.69;10.31;12.65;8.37;70.01;13.32;607.91;112.01;611.86;121.63;235.62;12.03;31.56;0.505;1537580;1537879;0.727;0.8109999999999999;0.696;0.743;-49.5573;-8.808;4398;3216;3189;3139;3815;5303;6061;6107;6581;4942;3702;3433;3292
100.0;100.0;14.6;23.6;5.9;5.7;45.5;49.2;41.24;6.1;2.47;43.09;11.12;48.97;329.74;34.44;97.48;20.01;19.03;63.74;39.48;100.0;0.32;8692;Araguaçu;170200;TO;Araguaçu;2020-11-01;494;7;0;Região Norte;Pequeno I;0;73.65;15.34;8.88;46.89;7.69;10.31;12.65;8.37;70.01;13.32;607.91;112.01;611.86;121.63;235.62;12.03;31.56;0.505;1537580;1537879;0.727;0.8109999999999999;0.696;0.743;-49.8314;-12.9273;4918;3823;3933;3805;4920;5995;5953;6679;6742;5411;4441;3598;3715
82.52;88.52;17.7;30.0;6.1;4.5;65.8;55.7;11.3;5.75;8.3;20.12;2.66;59.38;243.07;5.18;74.47;4.55;2.85;81.47;51.26;100.0;1.31;175960;Araguaína;170210;TO;Araguaína;2020-11-01;15954;225;0;Região Norte;Grande;0;73.65;15.34;8.88;46.89;7.69;10.31;12.65;8.37;70.01;13.32;607.91;112.01;611.86;121.63;235.62;12.03;31.56;0.505;1537580;1537879;0.727;0.8109999999999999;0.696;0.743;-48.2048;-7.1928;4146;2771;2797;2627;3614;4957;6200;6064;6537;5127;3512;2882;2662
100.0;100.0;24.7;39.1;5.4;3.9;54.6;51.8;0.0;4.07;0.37;24.9;4.42;215.35;90.52;19.06;68.36;12.86;7.2;90.11;75.09;88.24;0.34;5645;Araguanã;170215;TO;Araguanã;2020-11-01;171;8;0;Região Norte;Pequeno I;0;73.65;15.34;8.88;46.89;7.69;10.31;12.65;8.37;70.01;13.32;607.91;112.01;611.86;121.63;235.62;12.03;31.56;0.505;1537580;1537879;0.727;0.8109999999999999;0.696;0.743;-48.6427;-6.5799;4085;2936;2829;2809;3501;4758;5968;6084;6302;4870;3453;2858;2651
100.0;100.0;16.7;32.7;5.3;4.2;75.6;53.2;0.0;5.18;1.38;40.78;16.6;111.94;165.3;17.47;71.14;13.94;9.67;80.46;53.36;100.0;0.62;6756;Arapoema;170230;TO;Arapoema;2020-11-01;136;4;0;Região Norte;Pequeno I;0;73.65;15.34;8.88;46.89;7.69;10.31;12.65;8.37;70.01;13.32;607.91;112.01;611.86;121.63;235.62;12.03;31.56;0.505;1537580;1537879;0.727;0.8109999999999999;0.696;0.743;-49.0641;-7.655;4073;2772;2755;2729;3381;5028;5920;5719;6599;4976;3503;2824;2668
91.64;100.0;26.9;34.3;5.1;4.7;45.5;44.6;0.0;5.69;3.33;21.67;3.85;225.08;387.5;38.38;76.43;37.73;34.53;83.33;69.88;100.0;1.67;10727;Arraias;170240;TO;Arraias;2020-11-01;142;0;0;Região Norte;Pequeno I;0;73.65;15.34;8.88;46.89;7.69;10.31;12.65;8.37;70.01;13.32;607.91;112.01;611.86;121.63;235.62;12.03;31.56;0.505;1537580;1537879;0.727;0.8109999999999999;0.696;0.743;-46.9485;-12.9228;5346;4498;4279;3984;5237;6368;6441;6936;7263;5925;4924;3862;4436
92.17;100.0;20.7;39.7;5.6;4.0;51.8;51.6;19.23;5.92;1.95;16.43;2.95;113.22;444.8;14.63;61.54;17.52;7.37;75.55;56.08;100.0;0.16;18089;Augustinópolis;170255;TO;Augustinópolis;2020-11-01;700;9;0;Região Norte;Pequeno I;0;73.65;15.34;8.88;46.89;7.69;10.31;12.65;8.37;70.01;13.32;607.91;112.01;611.86;121.63;235.62;12.03;31.56;0.505;1537580;1537879;0.727;0.8109999999999999;0.696;0.743;-47.8866;-5.4689999999999985;4063;2786;2815;2937;3665;4460;5816;5795;6088;4730;3614;3141;2910
100.0;100.0;24.3;40.3;6.0;5.0;66.8;65.0;23.81;7.23;0.99;27.91;1.92;141.93;71.97;22.76;30.07;23.28;14.92;73.87;55.84;100.0;0.04;3735;Aurora do Tocantins;170270;TO;Aurora do Tocantins;2020-11-01;47;0;0;Região Norte;Pequeno I;0;73.65;15.34;8.88;46.89;7.69;10.31;12.65;8.37;70.01;13.32;607.91;112.01;611.86;121.63;235.62;12.03;31.56;0.505;1537580;1537879;0.727;0.8109999999999999;0.696;0.743;-46.408;-12.7109;5520;4993;4771;4526;5476;6396;6451;6699;6924;6145;4985;4014;4857
100.0;100.0;21.3;30.2;4.3;4.2;49.2;52.8;0.0;3.44;0.71;14.93;2.23;156.97;52.54;31.27;47.86;30.2;24.47;87.7;74.78;100.0;0.56;10752;Babaçulândia;170300;TO;Babaçulândia;2020-11-01;377;3;0;Região Norte;Pequeno I;0;73.65;15.34;8.88;46.89;7.69;10.31;12.65;8.37;70.01;13.32;607.91;112.01;611.86;121.63;235.62;12.03;31.56;0.505;1537580;1537879;0.727;0.8109999999999999;0.696;0.743;-47.7614;-7.2048;4493;3247;3118;3289;3949;5360;6580;6082;6360;5783;4054;3117;2985
100.0;100.0;17.4;29.1;4.7;4.0;46.9;32.3;41.67;6.0;3.14;33.33;6.37;113.58;76.8;19.93;18.31;24.0;4.49;76.94;56.03;100.0;0.2;3500;Bandeirantes do Tocantins;170305;TO;Bandeirantes do Tocantins;2020-11-01;59;1;0;Região Norte;Pequeno I;0;73.65;15.34;8.88;46.89;7.69;10.31;12.65;8.37;70.01;13.32;607.91;112.01;611.86;121.63;235.62;12.03;31.56;0.505;1537580;1537879;0.727;0.8109999999999999;0.696;0.743;-48.5775;-7.7604;4125;2929;2791;2722;3483;5070;6027;5863;6556;5083;3542;2810;2620
100.0;100.0;26.6;39.5;4.1;3.9;43.1;57.9;21.05;5.94;0.35;8.16;0.0;171.85;93.43;36.06;98.09;30.98;28.54;86.3;67.78;100.0;0.29;4544;Barra do Ouro;170307;TO;Barra do Ouro;2020-11-01;78;5;0;Região Norte;Pequeno I;0;73.65;15.34;8.88;46.89;7.69;10.31;12.65;8.37;70.01;13.32;607.91;112.01;611.86;121.63;235.62;12.03;31.56;0.505;1537580;1537879;0.727;0.8109999999999999;0.696;0.743;-47.678;-7.6963;4511;3292;3225;3389;4014;5499;6284;5926;6467;5653;4021;3276;3081
100.0;100.0;18.1;27.8;5.1;4.3;46.4;33.3;33.9;7.8;0.76;14.66;1.41;136.0;126.18;16.24;83.02;14.76;12.3;75.03;61.49;100.0;0.29;5643;Barrolândia;170310;TO;Barrolândia;2020-11-01;218;4;1;Região Norte;Pequeno I;0;73.65;15.34;8.88;46.89;7.69;10.31;12.65;8.37;70.01;13.32;607.91;112.01;611.86;121.63;235.62;12.03;31.56;0.505;1537580;1537879;0.727;0.8109999999999999;0.696;0.743;-48.7256;-9.8345;4513;3363;3185;3052;4073;5429;6253;6375;6947;5086;3736;3447;3214
100.0;100.0;12.9;37.6;4.9;4.4;34.9;61.2;16.67;4.43;0.71;39.3;11.21;126.22;27.15;34.41;21.71;33.38;12.43;84.48;62.58;100.0;0.3;4518;Bernardo Sayão;170320;TO;Bernardo Sayão;2020-11-01;62;3;0;Região Norte;Pequeno I;0;73.65;15.34;8.88;46.89;7.69;10.31;12.65;8.37;70.01;13.32;607.91;112.01;611.86;121.63;235.62;12.03;31.56;0.505;1537580;1537879;0.727;0.8109999999999999;0.696;0.743;-48.8958;-7.8809;4201;2878;2773;2781;3557;5195;6126;5968;6650;5114;3704;2938;2734
100.0;100.0;16.9;23.6;5.7;3.2;61.8;40.5;0.0;4.55;0.73;20.99;1.19;142.79;73.84;21.04;86.23;19.37;10.6;79.8;62.1;100.0;0.2;2199;Brasilândia do Tocantins;170360;TO;Brasilândia do Tocantins;2020-11-01;52;1;0;Região Norte;Pequeno I;0;73.65;15.34;8.88;46.89;7.69;10.31;12.65;8.37;70.01;13.32;607.91;112.01;611.86;121.63;235.62;12.03;31.56;0.505;1537580;1537879;0.727;0.8109999999999999;0.696;0.743;-48.4826;-8.3896;4305;3102;2961;2898;3649;5136;6283;6124;6602;5198;3733;3014;2963
100.0;100.0;18.3;16.3;5.0;4.3;45.4;57.9;12.66;8.0;1.07;21.71;2.08;136.48;208.88;35.57;17.31;17.76;6.25;78.5;58.12;100.0;0.39;5499;Brejinho de Nazaré;170370;TO;Brejinho de Nazaré;2020-11-01;92;4;1;Região Norte;Pequeno I;0;73.65;15.34;8.88;46.89;7.69;10.31;12.65;8.37;70.01;13.32;607.91;112.01;611.86;121.63;235.62;12.03;31.56;0.505;1537580;1537879;0.727;0.8109999999999999;0.696;0.743;-48.5683;-11.0209;4838;3808;3717;3534;4753;5847;6294;6139;6732;5510;4437;3661;3627
100.0;100.0;18.5;35.4;4.7;4.0;46.8;35.3;0.0;4.31;0.56;11.73;1.95;96.58;51.95;36.58;92.93;17.57;12.52;83.03;63.16;98.19;0.03;11135;Buriti do Tocantins;170380;TO;Buriti do Tocantins;2020-11-01;262;0;0;Região Norte;Pequeno I;0;73.65;15.34;8.88;46.89;7.69;10.31;12.65;8.37;70.01;13.32;607.91;112.01;611.86;121.63;235.62;12.03;31.56;0.505;1537580;1537879;0.727;0.8109999999999999;0.696;0.743;-48.2275;-5.3149;4004;2736;2671;2895;3674;4422;5787;5761;6091;4738;3419;3083;2766
100.0;100.0;29.8;41.0;4.2;3.7;31.2;49.3;14.18;3.98;1.29;14.74;0.79;133.49;90.5;35.77;94.73;33.84;29.95;87.91;67.27;100.0;1.46;9795;Campos Lindos;170384;TO;Campos Lindos;2020-11-01;287;2;0;Região Norte;Pequeno I;0;73.65;15.34;8.88;46.89;7.69;10.31;12.65;8.37;70.01;13.32;607.91;112.01;611.86;121.63;235.62;12.03;31.56;0.505;1537580;1537879;0.727;0.8109999999999999;0.696;0.743;-46.8022;-7.9741;4640;3289;2978;3119;4070;5635;6504;6323;6592;6293;4444;3293;3141
100.0;100.0;22.7;30.9;4.1;3.8;51.7;45.8;0.0;7.44;0.55;16.35;3.28;119.39;132.98;37.64;12.2;14.98;5.62;72.43;47.97;100.0;0.06;2555;Carmolândia;170388;TO;Carmolândia;2020-11-01;86;1;0;Região Norte;Pequeno I;0;73.65;15.34;8.88;46.89;7.69;10.31;12.65;8.37;70.01;13.32;607.91;112.01;611.86;121.63;235.62;12.03;31.56;0.505;1537580;1537879;0.727;0.8109999999999999;0.696;0.743;-48.3982;-7.033;4091;2921;2741;2581;3618;4894;6171;5933;6425;5079;3355;2803;2572
