"perc_matricula_epf";"perc_matricula_epm";"tx_distorcao_idade_serie_epf";"tx_distorcao_idade_serie_epm";"ideb_ai_ef";"ideb_ai_em";"perc_docente_epf";"perc_docente_epm";"tx_mortalidade_infantil";"tx_mortalidade_bruta";"perc_pop_cobertura_plano_saude";"perc_internacao_falha_aps";"perc_internacao_falha_saneamento";"vl_per_capita_bolsa_familia";"vl_per_capita_beneficio_prestacao_continuada";"perc_pop_cadunico_sem_abastecimento_agua";"perc_pop_cadunico_sem_esgotamento_sanitario";"perc_pop_cadunico_sem_coleta_lixo";"perc_pop_cadunico_sem_saneamento";"perc_pop_pobre_cadunico";"perc_pop_cadunico_bolsa_familia";"perc_pop_urbana_com_abastecimento_agua";"perc_participacao_queimadas_brasil";"cobertura_ab";"incidencia";"letalidade";"label"
89,52;85,09;11;23;7;4,8;73,8;66,7;8,4;7,81;15,57;35,91;4,5;48,98;96,95;33,01;40,88;33,14;29,89;76,44;55,48;88,73;0,02;100;1035,17852443197;2,54237288135593;"Moderado"
90,11;93,56;11,9;30,9;6,6;4,5;71,9;67,2;10,06;6,44;22,43;20,33;0,46;40,62;131,22;9,9;12,77;7,3;4,15;80,33;57,15;100;0,05;62,19;1099,66874732406;3,48360655737705;"Grave"
100;100;19,6;36,8;4,9;4;41,1;80,9;0;6,25;1,71;32,42;2,24;82,65;51,96;64,67;40,9;33,37;23,82;83,56;67,91;100;0;100;312,5;11,7647058823529;"Grave"
100;100;18,3;34,3;6,9;4,3;68,6;66,7;0;8,52;6,72;22,46;0,4;127,71;68,95;33,24;28,01;12,62;9,06;71,7;50,14;100;0;100;1557,93573515092;0;"Moderado"
100;100;9,1;23,3;6,5;4,8;63,6;72;0;8,26;7,86;26,98;2,23;35,26;195,74;36,86;9,23;16,75;3,29;70,18;46,81;83,68;0,02;100;846,582696675614;2,4390243902439;"Moderado"
87,44;93,28;12,6;22,6;5,9;4,5;57,9;53,6;10,71;6,98;17,12;26,77;2,38;52,32;151,01;19,18;10,02;4,74;2,63;75,64;51,35;94,1;0,01;100;2674,88779072403;1,86440677966102;"Moderado"
90,08;92,41;5,9;15,7;6,6;5,1;77,9;79;5,56;7,71;20,89;25,11;1,34;35,22;185,25;15,02;15,11;1,06;0,79;64,97;42,74;100;0;100;1488,08503343048;1,84331797235023;"Moderado"
98,13;100;13,9;33;6,8;4,7;76,7;53,6;7,41;7,43;9,59;35,14;1,5;68,27;175,58;12,17;20,71;8,9;5,28;73,31;49,78;94,75;0,02;100;298,781889220869;5,12820512820513;"Grave"
100;100;22,7;35,5;4,9;4,2;65,2;80,3;0;7,45;3,25;33,76;3,91;122,37;205,37;24,26;22,87;23,69;18,05;84,05;65,28;90,16;0;92,97;558,956614319936;0;"Leve"
79,24;77,06;13,5;29,8;6;4,1;76,4;72,4;20,73;6,68;9,22;29,61;1,24;62,58;170,41;15,57;11,4;9,22;7,33;79,05;53,61;88,5;0,02;100;1256,99164010345;3,34928229665072;"Grave"
96,56;95,09;16,5;29,5;6,9;4,8;59,2;76,8;16,76;7,14;5,76;32,46;1,04;25,08;205,15;37,02;22,8;20,27;11,32;71,86;40,32;100;0,03;81,92;974,813432835821;1,91387559808612;"Moderado"
81,72;85,81;5,8;18,8;6,4;5;66,5;76;12,42;5,38;9,65;37,34;2,81;67,95;235,73;20,7;12,52;15,4;8,85;72,93;55,51;89,8;0,04;100;766,970466656706;3,8961038961039;"Grave"
100;100;7,5;29,2;5,6;4,6;45,3;54,8;35,09;4,66;0,13;11,6;0;318,8;117,24;33,86;61,78;34,62;29,56;91,37;75,1;95,02;0,01;100;776,598498576236;0;"Leve"
85,35;86,89;9,7;24,8;6,8;4,8;62;71,5;8,21;8,43;16,85;20,57;0,03;43,77;132,2;5,19;3,86;2,76;1,69;69,11;42,27;100;0,02;100;2306,36453780895;2,38853503184713;"Grave"
99,56;100;8,2;28;7,2;4;63,4;73;6,9;8;3,38;18,81;0,59;96,26;248,92;20,91;19,83;18,93;16,51;81,07;53,66;99,89;0,03;100;1237,58208452601;1,36054421768707;"Moderado"
100;100;22,1;48,7;5,5;3,7;35,9;67,1;21,51;5,96;36,27;17,43;0,38;110,97;143,12;5,06;3,66;3,97;3,06;83,04;61,25;98,01;0,2;85,94;2840,47679431905;0;"Grave"
95,37;98,11;14,9;36,8;6,2;4,4;68,1;56;5,41;6,63;6,85;37,12;2,55;81,58;164,88;1,72;0,98;0,74;0,12;81,89;69,24;88,53;0,05;89,87;955,35192045233;4,08163265306122;"Grave"
90,05;90,19;9,4;24,5;6,6;4,5;74,7;63,4;24,22;6,47;4,56;24,14;1,85;47,94;182,73;22,01;18,77;18,07;15,06;76,1;49,91;92,76;0,03;84,14;739,924975049042;2,7906976744186;"Moderado"
100;100;14,9;24,4;6,3;5,3;68,2;45;0;5,11;3,7;11,41;1,92;83,48;115,49;57,44;37,85;17,79;11,01;80,15;60,93;100;0;100;21,2811236433284;0;"Leve"
98,9;100;12,6;39,2;6,5;4,6;69,2;67;0;5,12;5,54;35,4;2,09;31,43;201,46;9,2;5,29;5,8;3,96;72,83;51,93;88,01;0,06;100;3490,96310968061;2,83687943262411;"Grave"
88,74;100;15;25,2;7,4;5,4;75;69,7;0;6,54;7,89;31,03;0,28;31,21;164,67;28,92;20,01;25,71;16,97;73,12;45,92;96,71;0,04;100;732,818379877203;2,7027027027027;"Moderado"
99,67;100;11,4;43,5;5,6;3,9;69,5;53,7;16,67;4,43;1,86;47,85;10,76;156,57;45,83;50,6;56,49;45,47;39,11;87,02;67,59;82,24;0,01;100;332,078813371707;0;"Leve"
100;100;10,8;22,4;6,2;4,8;54,3;61,3;12,05;6,74;1,53;28,65;1,24;163,11;62,92;8,22;6,92;3,72;3,2;94,38;81,79;87,28;0,01;100;819,821461104026;6,66666666666667;"Grave"
100;100;12,2;15,4;6,3;5,5;31,1;50;0;6,66;2,89;29,05;0;75,54;18,02;46,89;68,13;42,66;34,21;83,04;56,51;93,45;0;100;291,363163371488;7,14285714285714;"Grave"
96,6;97,46;7,3;31,5;7,1;4,9;69,4;61,4;10,15;5,94;8,49;26,03;1,19;90,94;302,02;26,73;32,85;26,76;22,12;77,22;50,01;100;0,03;100;617,952306757863;1,28205128205128;"Moderado"
100;100;21,7;26,1;6,1;5,5;69,1;55,3;16,39;5,87;13,16;32,17;2,28;73,88;165,29;9,11;1,64;5,23;1,12;83,13;67,1;91,39;0,01;100;838,926174496644;0;"Leve"
97,98;100;6,7;24;6,1;3,9;73,1;50;16,26;6,3;16,7;21,12;0,21;35,7;48,16;4,81;65,55;2,33;0,46;83,03;55,37;96,96;0,02;100;826,617069642488;2,5;"Moderado"
100;100;10,3;35,7;6,3;4,2;71,4;74,7;23,95;6,03;9,05;22,99;1,41;51,6;247,54;5,33;3,69;3,75;2,94;74,02;51,03;83,89;0,09;100;3507,69230769231;1,40350877192982;"Grave"
100;100;15,7;45;5,7;3,9;61,3;50;14,71;6,48;3,16;16,25;0,74;145,36;142,3;16,07;13,33;15,91;11,27;83,1;70,16;100;0;100;2072,15541165587;4,46428571428571;"Grave"
94,45;100;5,7;25,7;5;4;70,6;57,2;16,13;5,45;11,72;16,13;0,49;254,27;139,19;26,72;56,84;21,96;9,69;92,59;77,58;73,81;0,02;100;1017,26061560675;1,93548387096774;"Moderado"
99,04;100;9,4;17,6;7,5;5;58,6;71,7;0;6,33;9,82;20,92;1,76;28,46;177,58;26,55;21,13;11,52;9,14;44,2;25,99;100;0,08;100;967,519004837595;3,57142857142857;"Grave"
99,85;100;14,1;22,7;5,9;3,5;53;67,4;8;6,57;3,35;11,97;0,71;173,25;83,11;59,13;50,07;53,06;47,04;91,26;76,1;89,79;0;100;880,076343972007;0;"Leve"
100;100;16,5;34,4;5,7;3,7;49,4;51,2;28,99;7,23;0,95;42,96;2,18;186,2;164,82;62,38;61,62;58,84;53,26;90,46;81,93;73,35;0,03;100;630,755645263025;3,33333333333333;"Grave"
100;100;15,6;28,4;6,5;4,6;71,1;54,2;80;7,58;2,76;32,92;1,69;81,53;50,86;38,44;52,51;48,47;31,87;81,38;41,44;100;0;100;212,185510760837;14,2857142857143;"Grave"
94,43;99,02;11,7;25,4;6,9;5,1;64,5;67,3;26,67;7,72;15,12;30,37;0,28;83,41;187,95;19,63;12,83;7,56;3,61;83,98;54,06;98,65;0,04;100;571,40605296343;2,06896551724138;"Moderado"
82,17;81,63;18,1;30,1;5,8;3,5;79,6;65,5;14,46;9,09;12;28,19;2,49;82,34;216,4;20,56;10,78;16,15;7,91;84,05;66,25;97,98;0,01;94,13;2011,38293751304;4,44444444444444;"Grave"
89,77;90,42;11,7;21,6;6,5;4,4;68,4;67,4;21,03;7,83;12,35;16,31;2,67;52,04;200,51;27,97;18,78;17,32;10,81;82,55;51,09;88,23;0,05;100;2025,23927222047;3,60215053763441;"Grave"
99,14;100;10,2;29,1;6,3;4,9;63,8;68;0;5,03;16,93;31,05;0,69;128,28;203,46;21,12;20,66;18,2;12,2;76,95;52,78;97,48;0,01;100;73,3445096395641;0;"Leve"
100;100;14,7;25,8;5,9;4,5;68;45,3;14,71;6,07;9,41;34,18;0,96;48,5;182,98;22,94;20,78;10,59;8,84;88,91;62,35;89,97;0,01;100;2397,51368950718;1,85185185185185;"Moderado"
93,34;96,23;18,5;33,6;5,8;4;63;39,8;9,39;8,76;7,97;42,68;7,82;117,47;429,48;24,01;16,17;21,68;11,55;79,69;60,34;85,51;0,01;100;1984,81012658228;1,53061224489796;"Moderado"
100;100;15,2;40;5,4;4,6;24,1;12,4;33,33;9,13;2,02;32,31;0,68;82,75;19,44;47,08;39,93;25,88;16,78;76,94;56,1;99,36;0,03;100;418,410041841004;0;"Leve"
98,32;99,64;14;48,7;6,3;4,5;51,8;59,9;7,46;6,8;5,98;25,76;0,39;73,76;164,24;20,57;20,04;14,84;14,25;81,32;66,86;91,58;0,02;100;469,635627530364;0;"Leve"
94,92;100;7,1;20;7,4;4,2;77,7;73,8;0;7,44;23,12;23,22;1,15;64,15;94,99;8,25;4,17;6,23;1,58;75,24;49,02;98,88;0,03;100;268,189289730946;3,2258064516129;"Moderado"
96,31;100;20,7;31,5;6,3;4,3;65,4;52,5;12,74;5,8;24,08;21,02;0,43;80,63;45,2;24,32;22,29;23,69;18,04;88,98;69,66;100;0,01;100;661,179328025907;2,04081632653061;"Moderado"
96,68;100;9,1;27,9;6,6;4,2;80,7;74,9;3,82;5,65;42,73;9,32;0;13,09;93,84;8,65;9,23;3,27;2,02;66,76;27,62;96,62;0,02;100;555,655945066859;5,69105691056911;"Grave"
94,68;94,55;4,5;17,7;7,1;5,3;65,4;72,6;11,66;6,87;8,51;26,02;1,37;29,45;197,26;12,17;5,32;8,87;4,73;64,34;39,14;86,2;0,04;100;1017,46540941642;2,54777070063694;"Moderado"
86,28;87,56;3,5;13,7;6,9;5,3;73,7;82,2;10,2;7,13;7,53;27,58;0,92;36,38;162,99;24,01;7,25;4,13;1,7;73,03;50,45;92,86;0,11;65,16;391,462391648802;4,76190476190476;"Grave"
93,37;96,42;6,7;26,1;7,1;4,6;77,2;67,8;16,95;5,9;14,61;24,08;0,54;31,79;118,72;21,04;23,43;9,02;7,57;74,72;43,37;100;0;100;1605,68570676494;2,95081967213115;"Moderado"
100;100;11,4;23,2;6;4,6;69,1;68,1;19,23;5,76;24,94;14,14;0;28,7;216,9;12,72;7,16;10,16;2,83;71,9;45,09;89,15;0,05;100;1598,49086576648;1,24223602484472;"Moderado"
99,08;100;9,9;20,2;7;5;47,3;59,7;20;10,4;8,17;30,42;0,31;123,25;36,86;40,33;13,14;28,62;7,79;81,98;64,1;81,9;0;100;649,772579597141;0;"Leve"
100;100;5,8;7;7,5;5,8;70,5;58,3;0;6,19;1,47;12,62;0;68,95;45,82;23,66;10,83;19,42;6,81;74,33;55,02;99,48;0,02;100;846,629762292413;3,84615384615385;"Grave"
94,1;92,12;9,2;25,9;6,4;4,8;67,6;61,7;0;7,64;10,56;32,91;3,01;47,94;249,36;14,55;10,93;6,4;4,97;69,5;45,63;93,04;0,07;81,35;1113,14171789334;2,48756218905473;"Moderado"
100;100;8,5;13,8;6,1;4,8;47,3;62,2;34,48;9,14;2,69;18,13;0,56;81,26;75,82;20,82;7,81;18,99;6,96;90,72;71,17;91,54;0,01;87,08;1333,33333333333;0;"Moderado"
77,51;81,19;13,2;25,4;6;4,5;66,9;78,5;9,69;7,78;20,67;26,04;1,38;36,16;173,56;3,49;1,84;1,68;0,66;68,51;42,23;89,21;0,01;83,14;1042,31922692436;5,49872122762148;"Grave"
100;100;16,5;26,9;7;4,4;72,8;40,5;0;5,27;28,37;23,46;1,31;33,34;85,07;12;11,32;8,41;8,29;68,4;38,84;92,88;0,02;100;1316,77953348382;1,42857142857143;"Moderado"
100;81,33;17,5;43,7;6;4,6;26,6;31,7;37,04;5,46;2,45;29,48;2,21;102,46;65,94;57,04;39,12;57,33;37,7;90,54;70,55;99,6;0,01;100;490,998363338789;0;"Leve"
100;100;18,8;49,2;5,6;3,9;58,4;56,3;21,58;9,53;3,93;32,02;2,74;320,37;198,82;68,43;42,21;63,17;33,66;91,17;79,72;99,82;0,01;100;1330,91349062311;0;"Moderado"
100;100;6,7;15,1;6;4,6;57,2;78,7;14,71;8,74;0,23;19,81;0,82;246,47;43,66;42,76;32,51;35,11;20,85;91,76;77,98;69,9;0,01;100;213,55076684139;9,09090909090909;"Grave"
80,16;78,67;12,6;27;6,1;3,9;72;67,8;8,7;9,23;27,63;31,1;0,76;60,86;190,56;2,89;1,72;1,17;0,42;77,76;52,41;87,25;0,01;63,59;963,616714697406;2,33644859813084;"Moderado"
100;100;7,6;23;6,5;4,6;68,5;67,5;0;11,53;2,77;50,38;9,35;243,75;309,8;18,15;17,14;18,75;15,79;84,5;76,25;99,91;0;100;1659,16760404949;4,23728813559322;"Grave"
99,27;100;8,8;40;6,3;4,3;69;58,9;29,41;7,91;7,27;13,13;0,91;92,9;196,42;2,97;72,06;2,61;1,92;75,24;64,57;83,26;0,03;99,28;1882,8845791753;2;"Moderado"
100;100;5,4;39,1;6,2;4,7;55,4;58,6;50,63;9,79;2,04;15,92;1,08;137,22;109,57;41,87;47,46;41,94;35,72;91,39;80,58;100;0,01;100;2558,81847844754;4,02684563758389;"Grave"
100;100;13,9;33;6,1;4,1;45,1;55,7;9,35;3;0,66;29,52;0,83;96,07;118,96;53,86;64,21;60,33;46,62;77,08;62,4;63,07;0,02;100;25,518341307815;0;"Leve"
100;100;8,6;27,9;6,2;4,5;57,2;52;22,47;3,7;0,71;15,54;1,04;274,61;48,59;44,39;93,34;45,02;41,3;89,95;78,71;99,9;0,29;100;531,955901626706;0;"Leve"
100;100;28,4;48,1;5,2;3,7;44,9;44,1;41,67;9,68;4,84;21,94;1,23;140,38;42,48;20,94;19,1;20,71;12,54;93,33;73,65;94,09;0,06;100;3406,23879526712;1,05263157894737;"Grave"
100;100;15,5;31,4;6,6;4,9;64,2;75,3;19,61;6,99;1,12;44,76;1,32;125,18;81,26;47,38;39,71;46,4;17,13;85,77;72,86;100;0,01;100;305,765870704717;0;"Leve"
100;100;7,5;15,6;6,5;5;76,4;79,8;0;3,09;6,95;0;0;55,7;174,69;28,49;12,42;17,47;7,38;83,15;54,89;99,04;0,03;100;1010,93459872086;2,04081632653061;"Moderado"
100;100;8,9;35,9;6,1;4,7;71,5;62,7;25,97;6,27;1,85;14,9;0,45;223,71;112,21;27,56;72,11;24,73;21,94;88,97;71,89;94,74;0,01;100;613,889244148868;2,08333333333333;"Moderado"
95,17;96,89;3,1;18,1;7,1;5,5;73,1;75;13,62;5,55;25,2;26,94;0,73;26,3;99,62;17,21;13,64;7,45;6,32;71,87;37,18;96,06;0,04;85,14;1633,25909428359;1,2987012987013;"Moderado"
100;100;12,1;20,8;6,9;4,8;60,6;65,7;13,33;9;7,62;25,22;1,38;80,51;152,72;31,87;14,45;20,54;9,75;81,89;56,76;87,04;0;91,79;674,692419632226;0;"Leve"
100;100;11,3;31,2;6;5;66,2;56,6;18,18;5,79;1,95;48,76;3;159,46;172,64;49,27;58,56;54,78;44,68;84,96;70,16;100;0,02;100;229,608572053357;4,76190476190476;"Grave"
96,38;88,72;19,3;36,5;5,5;3,7;50,1;76;0;6,32;1,24;26,49;0,86;282,32;189,81;68,93;72,09;54,5;51,3;86,1;75,79;100;0,05;100;513,225424397947;2,56410256410256;"Moderado"
98,88;100;4,3;11,7;7,5;5,4;71;64,3;0;8;2,74;29,77;0;51,57;150,73;29,48;9,59;26,51;8,32;75,67;53,38;93,51;0,02;100;269,905533063428;10,7142857142857;"Grave"
100;100;16,3;27,2;6,1;4,8;54,7;62,5;0;4,9;2,17;18,26;0,79;74,39;85,22;35,09;45,75;9,76;8,95;79,41;63,29;99,68;0;100;1049,68509447166;0;"Moderado"
93,63;96,12;11,1;25,6;5,4;4,8;60,1;59;8,38;6;24,21;16,11;0,86;35,64;140,77;4,03;0,56;2,57;0,1;67,97;38,96;99,37;0,23;100;3822,05981057499;2,34146341463415;"Grave"
89,61;100;13,2;18;5,7;5;67,3;60,7;0;9,04;1,18;21,09;0,62;153,43;48,95;27,09;17,78;26,94;15,62;97,75;92,99;100;0;100;1162,79069767442;1,85185185185185;"Moderado"
90,25;97,33;15,5;37,4;6,1;3,6;62,1;56,7;3,36;7,12;14,04;21,29;1,08;171,84;279,09;40,6;44,26;31,49;26,82;86,25;68,42;82,31;0,12;100;4099,08418845857;0,269179004037685;"Grave"
100;100;9,8;23,4;6,9;5,1;68,6;65,1;0;6,35;14,51;19,23;2;49,47;83,85;47,16;22,24;10,62;4,54;79,16;52,57;100;0,03;100;1142,33907524932;4,76190476190476;"Grave"
91,84;100;13;24,8;5,6;4,1;68,1;78;6,17;7,29;18,31;27,91;0;73,34;206,48;9,9;3,28;9,78;2,58;78,4;54,13;87,79;0,03;100;255,02768872049;2,85714285714286;"Moderado"
98,69;100;12,4;26,9;7,1;5,2;74,2;78;32,52;7,76;19,26;13,86;0,27;40,57;105,11;10,09;7,64;1,94;0,78;68;44,35;100;0;100;1081,36391383971;4,83870967741935;"Grave"
99,29;100;10;30,8;5,4;4;61,8;57,6;0;5,64;0,22;15,75;0;345,68;70,52;45,66;98,86;54,48;34,88;89,64;80,45;100;0,01;100;118,048268625394;0;"Leve"
100;100;12,9;23,6;6,5;4,2;74,2;57;21,28;5,9;27,5;9,85;0;40,07;36,77;3,56;98,8;3,36;1,6;65,33;36,87;96,14;0,02;100;938,256658595642;1,61290322580645;"Moderado"
89,64;100;8,3;23,5;6,5;4,9;64,3;62;0;7,43;13,91;12,93;0,43;54,88;163,47;23,92;12,07;19,17;10,19;77,29;54,39;96,92;0;100;1708,52554245686;1,5;"Moderado"
86,98;91,29;14,9;29,7;6,4;4,7;79;72,8;16,88;6,43;51,81;26,61;0,57;23,71;82,14;3,46;3,15;3,1;0,85;74,68;35,94;80,49;0,06;100;2642,86908233197;1,05411103302881;"Moderado"
100;100;16,3;25,1;4,9;3,9;77,9;46,2;14,93;7,79;2,96;15,77;1,02;199,25;57,86;28,8;49,23;50,24;22,58;83,52;66,4;100;0,04;100;486,949746786132;0;"Leve"
96,58;100;23,1;40,2;5,4;4,1;67,5;76,6;35,09;8,48;28,59;34,65;0,61;62,49;110,42;7,43;6,44;2,91;1,36;79,12;64,5;90,33;0,18;99,88;2959,77011494253;2,42718446601942;"Grave"
87,15;91,52;17,1;33,4;6,7;4,7;71,2;66,2;15,69;7,04;38,61;34,21;5,16;14,69;103,15;7,08;7,17;2,78;1,44;72,41;34,34;89,84;0,05;89,53;901,3182171486;1,13240418118467;"Moderado"
95,11;95,17;11,2;30,5;6,1;4,7;57,3;65,9;7,25;7,14;12,28;30,07;14,81;96,01;305,28;14,88;11,76;14,43;9,14;88,88;76,1;100;0,02;100;1531,84165232358;1,12359550561798;"Moderado"
100;100;4,6;15,1;7,1;4,9;60,8;75;0;7,73;3,98;37,5;1,33;123,94;34,55;32,83;16,1;6,62;2,5;85,14;70,54;99,9;0;100;441,988950276243;0;"Leve"
78,21;90,07;12,9;30,5;6,2;4,3;81;74;9,99;5,28;38,63;15,21;0,55;46,5;100,36;1,83;4,3;0,64;0,09;82,75;61,78;88,49;0,04;81,51;1542,10574265845;4,0862544308783;"Grave"
97,77;100;10,1;31,1;6,7;4,4;68,2;61,3;0;7,1;5,66;15,3;0;87,11;121,14;21,39;21,03;18,85;14,06;70,67;49,18;98,49;0,02;100;455,894826123834;2,32558139534884;"Moderado"
100;100;4,7;16,8;6,2;4,4;66,9;70,9;15,33;6,36;1,24;24,74;0,52;198,91;251,9;49,89;40,99;59,34;30,44;90,69;78,6;67,39;0,03;100;388,141357385776;0,952380952380952;"Leve"
100;100;5,7;19,6;6,3;4,8;73;68,3;0;5,87;4,56;21,9;0,52;89,76;176,83;18,03;28,84;21,67;11,05;85,31;63,44;92,11;0,02;77,68;675,600841732196;3,27868852459016;"Grave"
100;100;11,1;44,8;7,5;4,3;36;54,9;25,64;8,64;3,07;29,24;2,65;140,82;176,89;9,92;2,42;8,38;1,83;82,41;68,65;88,36;0,01;100;1338,16559799275;0;"Moderado"
94,42;96,59;8,7;25,6;6,2;4,3;68,1;62;26,23;7,92;7,45;10,52;0,43;98,33;398,56;4,81;11,16;4,46;1,76;84,74;68,38;84,99;0,1;57,99;906,332020997375;2,26244343891403;"Moderado"
100;100;14,3;45,7;6,3;4,4;39,9;57,1;16,39;7,74;3,2;20,16;0;140,96;161;42,98;35,15;42,51;31,86;83,74;65,32;95,4;0,01;100;570,654802205242;3,38983050847458;"Grave"
91,44;93,63;4,6;17,5;6,9;5,5;70,5;59,7;12,35;7,65;9,36;21,76;2,02;40,11;226,35;23,46;4,17;11,19;2,26;80,87;57,23;87,13;0,26;86,31;929,5636312614;1,88679245283019;"Moderado"
85,53;90,15;8,6;25,3;6,3;4,8;76,9;72,8;9,8;6,11;31,51;22,65;0,99;53,42;151,95;12,65;7,91;1,38;0,66;76,39;51,92;80,77;0,02;84,76;3530,44613237134;2,10526315789474;"Grave"
100;100;4,7;29,1;5,6;4,2;49,7;66,8;29,13;5,63;0,92;18,37;2,4;211,44;76,59;26,81;27,61;30,19;16,85;84,19;71,94;74,84;0,04;100;10,6258633513973;0;"Leve"
100;100;20,3;39,4;6;4,5;79,7;75;0;6,72;11,68;23,73;0,96;87,65;156,26;13,89;3,43;2,21;0,33;85,54;60,78;99,73;0;100;1312;2,4390243902439;"Moderado"
100;100;13,5;26,1;6,6;5,4;80,4;75,8;0;4,61;7,75;27,42;1,98;45,9;51,88;31,57;40,48;3,55;3,55;62,24;37,39;96,41;0,01;100;489,772399884759;0;"Leve"
100;100;5,6;23,8;7,3;5;59,1;57,1;32,26;5,24;11,53;18,27;1,32;13,83;72,79;9,63;41,68;7,49;3,04;38,08;8,66;98,42;0,01;100;730,738681493249;2,17391304347826;"Moderado"
100;100;12,9;27,4;6,6;3,8;77,2;58,3;26,32;7,41;9,33;13,64;0,56;188,92;78,04;27,78;23,61;24,92;21;90,69;77,04;100;0,01;100;606,060606060606;27,7777777777778;"Grave"
100;100;12,7;42,3;5,5;3,9;82,6;65,6;18,18;11,25;2,34;21,19;0,68;127,51;140,6;6,73;16,62;8,83;5,44;79,31;54,28;99,31;0,07;100;157,515751575158;0;"Leve"
100;100;17,1;42,1;5;3,8;65;66,4;0;5,88;1,15;46,82;14,01;205,48;98,25;39,69;38,64;35,47;26,82;91,74;78,72;61,92;0,02;100;708,792037400091;2,12765957446809;"Moderado"
91,57;100;13,9;18,3;6,6;4,5;52,5;50,8;8,06;5,89;6,32;19,54;0,54;55,88;84,47;13,25;3,43;11,89;2,45;83,85;61,78;98,55;0,05;100;1480,42024832856;1,0752688172043;"Moderado"
100;100;8,7;28,3;5,4;3,2;61,7;51,3;14,93;3,31;0,58;31,38;3,11;400,98;44,33;38,18;17,48;41,48;16,03;93,25;89,65;78,79;0,01;100;794,438927507448;0;"Leve"
100;100;13,8;24,2;6,2;3,5;52,4;45,8;17,54;5,36;11,35;25,11;4,12;61,2;108,3;21,03;1,17;4,92;0,42;79,02;46,04;90,89;0,01;100;842,105263157895;2,27272727272727;"Moderado"
96,61;99,28;9,2;23,4;7;4,8;61,8;64,1;10,1;7,92;24,92;35,01;1,91;49,61;157,31;28,23;26,8;18,15;15,34;76,31;43,99;100;0;100;362,52623545125;2,63157894736842;"Moderado"
99,53;100;17,6;23,1;6,5;4,6;61,3;55,6;0;11,07;4,35;20,26;1,61;77,05;101,03;36,18;34,01;4,04;3,03;82,62;62,86;96,75;0,01;100;1878,58414079494;2,10526315789474;"Grave"
100;100;11,9;22,3;6,5;5,5;74,1;45,1;17,54;7,91;3,09;19,53;1,2;106,46;134,42;10,62;5,58;4,85;3,43;72,22;51,76;88,19;0,01;100;167,704839482511;0;"Leve"
94,29;87,38;11;24,5;6,6;4,9;72,6;55,6;13,04;8,71;17,76;28,73;0,62;108,42;238,5;6,13;2,25;4,83;1,32;75,33;57,56;92,53;0,02;100;574,304704136284;1,12359550561798;"Moderado"
96,18;100;15,9;28,5;5,2;4,4;75,1;48,8;16,67;9,01;1,84;26,87;3,42;167,78;63,93;10,45;3,89;7,43;2,33;80,22;67,54;17,7;0;100;1221,22122122122;3,27868852459016;"Grave"
100;100;10,1;39,7;6,4;4,4;60,9;61,4;24,39;6,03;1,56;17,44;0,91;291,74;97,51;38,22;26,05;19,59;7,9;89,45;79,25;84,84;0,02;100;550,964187327824;2,38095238095238;"Moderado"
90,43;92,4;15,7;33,1;6,4;4,2;53,8;56,5;14,71;7,44;14,03;14,76;0,64;57,67;244,35;11,03;24,92;9,3;6,22;80,6;59,21;94,15;0,16;89,33;1164,27552016826;3,2258064516129;"Moderado"
100;100;11;24;6,7;4,3;68,8;63,6;10,99;8,04;2,12;19,12;0,47;135,1;213,95;13,99;12,02;22,85;7,37;76,31;50,71;100;0,02;100;785,962346920124;2,32558139534884;"Moderado"
100;84,88;5,2;26,3;7,2;5,1;74,6;68,5;0;7,8;7,82;22,15;0;53,71;106,2;61,2;85,26;6,53;5,22;81,79;51,72;100;0;100;755,636806825107;6,45161290322581;"Grave"
100;100;7,8;21,1;6,3;4,1;60,8;47,2;0;7,51;5,97;25,39;1,48;39,95;144,78;15,15;5,17;6,39;2,73;76,88;54,7;76,41;0,37;100;375,730587252992;3,7037037037037;"Grave"
100;100;18,7;47,4;5,3;4,4;54,3;62,2;7,94;3,33;22,31;13,45;0,86;95,68;67,37;6,87;1,83;0,82;0,26;83,39;79,01;98,08;0,03;100;4806,13893376414;1,05042016806723;"Grave"
100;100;16,5;34,9;7,1;5;74,2;71,3;0;9,31;6,2;35,69;0,56;77,64;178,13;7,77;4,81;4,53;2,52;73,43;48,99;90,97;0;100;990,687537150783;0;"Moderado"
100;100;11,2;17,6;6,8;4,6;83,3;52,8;32,26;8,59;4,1;32,23;0,8;43,64;130,95;48,63;49,39;47,76;43,53;81,62;53,36;99,97;0,02;100;640,850831742569;2,12765957446809;"Moderado"
100;100;12,4;38,2;7,1;5,6;76,8;75;0;11,94;3,22;21,64;0;108,41;101,72;44,5;44,5;41,29;39,34;79,61;62,61;100;0;100;298,507462686567;0;"Leve"
89,64;91,07;15;32,4;6,5;3,9;66,1;69,8;8,37;5,87;11,28;17,58;1,01;82,29;225,36;17,45;16,44;22,93;8,68;78,69;52,42;79,41;0,19;100;350,404312668464;3,55029585798817;"Grave"
100;100;13,4;30,9;6,2;4,3;44,4;49,1;22,73;7,92;2,02;22,15;0;153,37;20,9;70,04;61,59;53,3;42,72;82,25;68,59;98,3;0,02;100;511,116790186558;0;"Leve"
